Wordform_GS2	Lemma_GS2	POS_GS2	Gram_GS2
воскресенье	воскресенье	NOUN	inan,neut,sing,nomn
воскресенье	воскресенье	NOUN	inan,neut,sing,accs
воскресенье	воскресенье	NOUN	inan,neut,sing,loct
и	и	CONJ	
на	на	PREP	
берлин	берлин	NOUN	inan,masc,Geox,sing,accs
берлин	берлин	NOUN	inan,masc,Geox,sing,nomn
берлин	берлина	NOUN	inan,femn,plur,gent
,	,	PNCT	
с	с	PREP	
окружающей	окружающий	ADJF	femn,sing,gent
окружающей	окружающий	ADJF	femn,sing,datv
окружающей	окружающий	ADJF	femn,sing,ablt
окружающей	окружающий	ADJF	femn,sing,loct
окружающей	окружающий	COMP	V-ej
окружающей	окружать	PRTF	impf,tran,pres,actv,femn,sing,gent
окружающей	окружать	PRTF	impf,tran,pres,actv,femn,sing,datv
окружающей	окружать	PRTF	impf,tran,pres,actv,femn,sing,ablt
окружающей	окружать	PRTF	impf,tran,pres,actv,femn,sing,loct
его	он	NPRO	masc,3per,Anph,sing,accs
его	оно	NPRO	neut,3per,Anph,sing,gent
его	оно	NPRO	neut,3per,Anph,sing,accs
его	его	ADJF	Fixd,Apro,Anph,femn,sing,gent
его	его	ADJF	Fixd,Apro,Anph,neut,sing,gent
его	его	ADJF	Fixd,Apro,Anph,plur,nomn
его	его	ADJF	Fixd,Apro,Anph,plur,datv
его	он	NPRO	masc,3per,Anph,sing,gent
его	его	ADJF	Fixd,Apro,Anph,masc,sing,nomn
его	его	ADJF	Fixd,Apro,Anph,masc,sing,gent
его	его	ADJF	Fixd,Apro,Anph,masc,sing,datv
его	его	ADJF	Fixd,Apro,Anph,masc,sing,accs
его	его	ADJF	Fixd,Apro,Anph,masc,sing,ablt
его	его	ADJF	Fixd,Apro,Anph,masc,sing,loct
его	его	ADJF	Fixd,Apro,Anph,femn,sing,nomn
его	его	ADJF	Fixd,Apro,Anph,femn,sing,datv
его	его	ADJF	Fixd,Apro,Anph,femn,sing,accs
его	его	ADJF	Fixd,Apro,Anph,femn,sing,ablt
его	его	ADJF	Fixd,Apro,Anph,femn,sing,loct
его	его	ADJF	Fixd,Apro,Anph,neut,sing,nomn
его	его	ADJF	Fixd,Apro,Anph,neut,sing,datv
его	его	ADJF	Fixd,Apro,Anph,neut,sing,accs
его	его	ADJF	Fixd,Apro,Anph,neut,sing,ablt
его	его	ADJF	Fixd,Apro,Anph,neut,sing,loct
его	его	ADJF	Fixd,Apro,Anph,plur,gent
его	его	ADJF	Fixd,Apro,Anph,plur,accs
его	его	ADJF	Fixd,Apro,Anph,plur,ablt
его	его	ADJF	Fixd,Apro,Anph,plur,loct
землёй	земля	NOUN	inan,femn,sing,ablt
бранденбург	бранденбург	NOUN	inan,masc,Geox,sing,nomn
бранденбург	бранденбург	NOUN	inan,masc,Geox,sing,accs
,	,	PNCT	
где	где	ADVB	Ques
где	где	CONJ	
ситуация	ситуация	NOUN	inan,femn,sing,nomn
,	,	PNCT	
конечно	конечно	CONJ	Prnt
конечно	конечный	ADJS	Qual,neut,sing
конечно	конечно	PRCL	
,	,	PNCT	
не	не	PRCL	
такая	такой	ADJF	Apro,femn,sing,nomn
сложная	сложный	ADJF	Qual,femn,sing,nomn
,	,	PNCT	
как	как	CONJ	
как	как	ADVB	Ques
как	как	PRCL	
в	в	PREP	
других	другой	ADJF	Apro,Subx,plur,gent
других	другой	ADJF	Apro,Subx,plur,loct
других	другой	ADJF	Apro,Subx,anim,plur,accs
регионах	регион	NOUN	inan,masc,plur,loct
,	,	PNCT	
однако	однако	CONJ	Prnt
в	в	PREP	
течение	течение	NOUN	inan,neut,sing,accs
течение	течение	NOUN	inan,neut,sing,nomn
сегодняшнего	сегодняшний	ADJF	neut,sing,gent
сегодняшнего	сегодняшний	ADJF	masc,sing,gent
сегодняшнего	сегодняшний	ADJF	anim,masc,sing,accs
дня	день	NOUN	inan,masc,sing,gent
и	и	CONJ	
здесь	здесь	ADVB	Prdx
зарегистрировано	зарегистрировать	PRTS	perf,past,pssv,neut,sing
выпадение	выпадение	NOUN	inan,neut,sing,nomn
выпадение	выпадение	NOUN	inan,neut,sing,accs
почти	почти	ADVB	
почти	почти	PRCL	
почти	почесть	VERB	perf,tran,sing,impr,excl
почти	почтить	VERB	perf,tran,sing,impr,excl
50	50	NUMB	intg
литров	литр	NOUN	inan,masc,plur,gent
осадков	осадок	NOUN	inan,masc,plur,gent
осадков	осадки	NOUN	inan,GNdr,Pltm,plur,gent
на	на	PREP	
1	1	NUMB	intg
кв	кв	UNKN	
метр	метр	NOUN	inan,masc,sing,accs
метр	метр	NOUN	anim,masc,sing,nomn
метр	метр	NOUN	inan,masc,sing,nomn
площади	площадь	NOUN	inan,femn,sing,loct
площади	площадь	NOUN	inan,femn,sing,gent
площади	площадь	NOUN	inan,femn,sing,datv
площади	площадь	NOUN	inan,femn,plur,nomn
площади	площадь	NOUN	inan,femn,plur,accs
.	.	PNCT	
точных	точный	ADJF	Qual,plur,gent
точных	точный	ADJF	Qual,anim,plur,accs
точных	точный	ADJF	Qual,plur,loct
данных	дать	PRTF	perf,tran,past,pssv,plur,gent
данных	дать	PRTF	perf,tran,past,pssv,anim,plur,accs
данных	дать	PRTF	perf,tran,past,pssv,plur,loct
данных	данные	NOUN	inan,GNdr,Pltm,plur,gent
данных	данные	NOUN	inan,GNdr,Pltm,plur,loct
данных	данный	ADJF	Apro,plur,gent
данных	данный	ADJF	Apro,anim,plur,accs
данных	данный	ADJF	Apro,plur,loct
об	о	PREP	Vpre
их	они	NPRO	3per,Anph,plur,gent
их	они	NPRO	3per,Anph,plur,accs
их	их	ADJF	Fixd,Apro,Anph,femn,sing,nomn
их	их	ADJF	Fixd,Apro,Anph,neut,sing,accs
их	их	ADJF	Fixd,Apro,Anph,plur,nomn
их	их	ADJF	Fixd,Apro,Anph,masc,sing,nomn
их	их	ADJF	Fixd,Apro,Anph,masc,sing,gent
их	их	ADJF	Fixd,Apro,Anph,masc,sing,datv
их	их	ADJF	Fixd,Apro,Anph,masc,sing,accs
их	их	ADJF	Fixd,Apro,Anph,masc,sing,ablt
их	их	ADJF	Fixd,Apro,Anph,masc,sing,loct
их	их	ADJF	Fixd,Apro,Anph,femn,sing,gent
их	их	ADJF	Fixd,Apro,Anph,femn,sing,datv
их	их	ADJF	Fixd,Apro,Anph,femn,sing,accs
их	их	ADJF	Fixd,Apro,Anph,femn,sing,ablt
их	их	ADJF	Fixd,Apro,Anph,femn,sing,loct
их	их	ADJF	Fixd,Apro,Anph,neut,sing,nomn
их	их	ADJF	Fixd,Apro,Anph,neut,sing,gent
их	их	ADJF	Fixd,Apro,Anph,neut,sing,datv
их	их	ADJF	Fixd,Apro,Anph,neut,sing,ablt
их	их	ADJF	Fixd,Apro,Anph,neut,sing,loct
их	их	ADJF	Fixd,Apro,Anph,plur,gent
их	их	ADJF	Fixd,Apro,Anph,plur,datv
их	их	ADJF	Fixd,Apro,Anph,plur,accs
их	их	ADJF	Fixd,Apro,Anph,plur,ablt
их	их	ADJF	Fixd,Apro,Anph,plur,loct
местонахождении	местонахождение	NOUN	inan,neut,sing,loct
,	,	PNCT	
за	за	PREP	
исключением	исключение	NOUN	inan,neut,sing,ablt
обнаруженной	обнаружить	PRTF	perf,tran,past,pssv,femn,sing,gent
обнаруженной	обнаружить	PRTF	perf,tran,past,pssv,femn,sing,datv
обнаруженной	обнаружить	PRTF	perf,tran,past,pssv,femn,sing,ablt
обнаруженной	обнаружить	PRTF	perf,tran,past,pssv,femn,sing,loct
в	в	PREP	
1996	1996	NUMB	intg
году	год	NOUN	inan,masc,sing,loc2
``	``	UNKN	
ловисы-ульрики	ловис-ульрик	NOUN	inan,masc,Geox,plur,nomn
ловисы-ульрики	ловис-ульрика	NOUN	inan,masc,Geox,plur,nomn
ловисы-ульрики	ловис-ульрик	NOUN	inan,masc,Geox,plur,nomn
ловисы-ульрики	ловис-ульрик	NOUN	inan,masc,Geox,plur,accs
ловисы-ульрики	ловис-ульрик	NOUN	inan,masc,plur,nomn
ловисы-ульрики	ловис-ульрика	NOUN	inan,masc,plur,nomn
ловисы-ульрики	ловис-ульрик	NOUN	inan,masc,plur,nomn
ловисы-ульрики	ловис-ульрик	NOUN	inan,masc,plur,accs
ловисы-ульрики	ловиса-ульрика	NOUN	anim,masc,Name,sing,gent
ловисы-ульрики	ловиса-ульрик	NOUN	anim,masc,Name,plur,nomn
ловисы-ульрики	ловиса-ульрика	NOUN	anim,masc,Name,plur,nomn
ловисы-ульрики	ловиса-ульрик	NOUN	anim,masc,Name,plur,nomn
ловисы-ульрики	ловисы-ульрик	NOUN	anim,masc,Name,plur,nomn
ловисы-ульрики	ловисы-ульрика	NOUN	anim,femn,Name,sing,gent
ловисы-ульрики	ловисы-ульрика	NOUN	anim,femn,Name,plur,nomn
ловисы-ульрики	ловисы-ульрик	NOUN	inan,masc,plur,nomn
ловисы-ульрики	ловисы-ульрик	NOUN	inan,masc,plur,accs
''	''	PNCT	
,	,	PNCT	
не	не	PRCL	
было	быть	VERB	impf,intr,neut,sing,past,indc
.	.	PNCT	
для	для	PREP	
47	47	NUMB	intg
гостей	гость	NOUN	anim,masc,plur,gent
гостей	гость	NOUN	anim,masc,plur,accs
фестиваля	фестиваль	NOUN	inan,masc,sing,gent
праздник	праздник	NOUN	inan,masc,sing,nomn
праздник	праздник	NOUN	inan,masc,sing,accs
завершился	завершиться	VERB	perf,intr,masc,sing,past,indc
в	в	PREP	
вытрезвителях	вытрезвитель	NOUN	inan,masc,plur,loct
.	.	PNCT	
полиция	полиция	NOUN	inan,femn,sing,nomn
считает	считать	VERB	impf,tran,sing,3per,pres,indc
считает	считать	VERB	perf,tran,sing,3per,futr,indc
,	,	PNCT	
что	что	CONJ	
что	что	NPRO	neut,sing,accs
что	что	NPRO	neut,sing,nomn
что	что	PRCL	
что	что	ADVB	Ques
``	``	UNKN	
холд-ап	холд-ап	NOUN	inan,masc,sing,nomn
холд-ап	холд-ап	NOUN	inan,masc,sing,accs
холд-ап	холд-апый	ADJS	Qual,masc,sing
''	''	PNCT	
совершили	совершить	VERB	perf,tran,plur,past,indc
``	``	UNKN	
гастролёры	гастролёр	NOUN	anim,masc,plur,nomn
''	''	PNCT	
,	,	PNCT	
несколько	несколько	ADVB	
несколько	несколько	NUMR	nomn
несколько	несколько	NUMR	inan,accs
дней	день	NOUN	inan,masc,plur,gent
наблюдавшие	наблюдать	PRTF	impf,tran,past,actv,plur,nomn
наблюдавшие	наблюдать	PRTF	impf,tran,past,actv,inan,plur,accs
за	за	PREP	
супермаркетом	супермаркет	NOUN	inan,masc,sing,ablt
и	и	CONJ	
за	за	PREP	
передвижениями	передвижение	NOUN	inan,neut,plur,ablt
его	он	NPRO	masc,3per,Anph,sing,accs
его	оно	NPRO	neut,3per,Anph,sing,gent
его	оно	NPRO	neut,3per,Anph,sing,accs
его	его	ADJF	Fixd,Apro,Anph,femn,sing,gent
его	его	ADJF	Fixd,Apro,Anph,neut,sing,gent
его	его	ADJF	Fixd,Apro,Anph,plur,nomn
его	его	ADJF	Fixd,Apro,Anph,plur,datv
его	он	NPRO	masc,3per,Anph,sing,gent
его	его	ADJF	Fixd,Apro,Anph,masc,sing,nomn
его	его	ADJF	Fixd,Apro,Anph,masc,sing,gent
его	его	ADJF	Fixd,Apro,Anph,masc,sing,datv
его	его	ADJF	Fixd,Apro,Anph,masc,sing,accs
его	его	ADJF	Fixd,Apro,Anph,masc,sing,ablt
его	его	ADJF	Fixd,Apro,Anph,masc,sing,loct
его	его	ADJF	Fixd,Apro,Anph,femn,sing,nomn
его	его	ADJF	Fixd,Apro,Anph,femn,sing,datv
его	его	ADJF	Fixd,Apro,Anph,femn,sing,accs
его	его	ADJF	Fixd,Apro,Anph,femn,sing,ablt
его	его	ADJF	Fixd,Apro,Anph,femn,sing,loct
его	его	ADJF	Fixd,Apro,Anph,neut,sing,nomn
его	его	ADJF	Fixd,Apro,Anph,neut,sing,datv
его	его	ADJF	Fixd,Apro,Anph,neut,sing,accs
его	его	ADJF	Fixd,Apro,Anph,neut,sing,ablt
его	его	ADJF	Fixd,Apro,Anph,neut,sing,loct
его	его	ADJF	Fixd,Apro,Anph,plur,gent
его	его	ADJF	Fixd,Apro,Anph,plur,accs
его	его	ADJF	Fixd,Apro,Anph,plur,ablt
его	его	ADJF	Fixd,Apro,Anph,plur,loct
директора	директор	NOUN	anim,masc,plur,nomn
директора	директор	NOUN	anim,masc,sing,gent
директора	директор	NOUN	anim,masc,sing,accs
.	.	PNCT	
этому	это	NPRO	neut,sing,datv
этому	этот	ADJF	Apro,Subx,Anph,masc,sing,datv
этому	этот	ADJF	Apro,Subx,Anph,neut,sing,datv
преобразованию	преобразование	NOUN	inan,neut,sing,datv
также	также	CONJ	
препятствует	препятствовать	VERB	impf,intr,sing,3per,pres,indc
дефицит	дефицит	NOUN	inan,masc,sing,nomn
дефицит	дефицит	NOUN	inan,masc,sing,accs
различных	различный	ADJF	Qual,plur,gent
различных	различный	ADJF	Qual,plur,loct
различных	различный	ADJF	Qual,anim,plur,accs
витаминов	витамин	NOUN	inan,masc,plur,gent
витаминов	витаминовый	ADJS	masc,sing
и	и	CONJ	
микроэлементов	микроэлемент	NOUN	inan,masc,plur,gent
,	,	PNCT	
необходимых	необходимый	ADJF	Qual,plur,gent
необходимых	необходимый	ADJF	Qual,anim,plur,accs
необходимых	необходимый	ADJF	Qual,plur,loct
для	для	PREP	
катализирующих	катализировать	PRTF	impf,tran,pres,actv,plur,gent
катализирующих	катализировать	PRTF	impf,tran,pres,actv,anim,plur,accs
катализирующих	катализировать	PRTF	impf,tran,pres,actv,plur,loct
его	он	NPRO	masc,3per,Anph,sing,accs
его	оно	NPRO	neut,3per,Anph,sing,gent
его	оно	NPRO	neut,3per,Anph,sing,accs
его	его	ADJF	Fixd,Apro,Anph,femn,sing,gent
его	его	ADJF	Fixd,Apro,Anph,neut,sing,gent
его	его	ADJF	Fixd,Apro,Anph,plur,nomn
его	его	ADJF	Fixd,Apro,Anph,plur,datv
его	он	NPRO	masc,3per,Anph,sing,gent
его	его	ADJF	Fixd,Apro,Anph,masc,sing,nomn
его	его	ADJF	Fixd,Apro,Anph,masc,sing,gent
его	его	ADJF	Fixd,Apro,Anph,masc,sing,datv
его	его	ADJF	Fixd,Apro,Anph,masc,sing,accs
его	его	ADJF	Fixd,Apro,Anph,masc,sing,ablt
его	его	ADJF	Fixd,Apro,Anph,masc,sing,loct
его	его	ADJF	Fixd,Apro,Anph,femn,sing,nomn
его	его	ADJF	Fixd,Apro,Anph,femn,sing,datv
его	его	ADJF	Fixd,Apro,Anph,femn,sing,accs
его	его	ADJF	Fixd,Apro,Anph,femn,sing,ablt
его	его	ADJF	Fixd,Apro,Anph,femn,sing,loct
его	его	ADJF	Fixd,Apro,Anph,neut,sing,nomn
его	его	ADJF	Fixd,Apro,Anph,neut,sing,datv
его	его	ADJF	Fixd,Apro,Anph,neut,sing,accs
его	его	ADJF	Fixd,Apro,Anph,neut,sing,ablt
его	его	ADJF	Fixd,Apro,Anph,neut,sing,loct
его	его	ADJF	Fixd,Apro,Anph,plur,gent
его	его	ADJF	Fixd,Apro,Anph,plur,accs
его	его	ADJF	Fixd,Apro,Anph,plur,ablt
его	его	ADJF	Fixd,Apro,Anph,plur,loct
ферментов	фермент	NOUN	inan,masc,plur,gent
,	,	PNCT	
включая	включая	PREP	
витамин	витамин	NOUN	inan,masc,sing,nomn
витамин	витамин	NOUN	inan,masc,sing,accs
b3	b3	LATN	
(	(	PNCT	
никотиновая	никотиновый	ADJF	femn,sing,nomn
кислота	кислота	NOUN	inan,femn,sing,nomn
)	)	PNCT	
,	,	PNCT	
